"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","auc1","auc2","auc3","auc4","auc5","auc6"
"num_var5","num_meses_var5_ult3","num_quantile_diff_3","f_diff_num_var30_4","var15_ratio","num_of_used","new_num_sum","num_var30","ind_var30","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_medio_var8_ult3","f_diff_saldo_medio_var5_ult13","saldo_var8","f_diff_var_15_var_38","new_ftr_ult1_ult3_ratio_saldo_medio_var5","abs_f_diff_num_var30_4","abs_f_diff_saldo_medio_var5_ult13","new_ind_sum","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","var36","0.822094","0.829875","0.827605","0.81775","0.826449","0.819806"
"new_ftr_ult1_ult3_ratio_num_var45","abs_f_ratio_num_var30_saldo_var30","saldo_medio_var5_ult1","new_ind_0_group5_sum","new_num_sum","num_var45_hace2","nonzerocount.num","num_meses_var5_ult3","var15_ratio","num_var45_ult1","imp_op_var39_comer_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","imp_op_var39_efect_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_var_15_var_36_less_60","var15","f_diff_var_15_var_36_cutpoint_smaller","ind_var5","abs_f_diff_saldo_medio_var5_ult13","f_num_quan_70_sum_saldo","0.829147","0.833901","0.830314","0.810627","0.81296","0.822208"
"new_num_group5_prcnt","f_diff_var_15_var_36_rank","imp_op_var39_comer_ult3","saldo_var30","max.saldo","f_diff_num_var30_4","num_var5","saldo_medio_var5_hace3","num_var45_ult1","nonzerocount.num","new_ind_sum","new_num_var5_0","abs_f_diff_saldo_var5_30","abs_f_diff_num_var30_4","num_var42","num_med_var45_ult3","var36","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","imp_op_var41_efect_ult1","var38_ratio","0.812804","0.838701","0.841568","0.805166","0.814667","0.827719"
"var38_ratio","new_ind_0_group5_sum","max.saldo","f_diff_var_15_var_36_less_60","saldo_medio_var5_ult1","num_var45_ult3","var15_ratio","new_num_sum","f_diff_num_var30_4","f_diff_var_15_larger","abs_f_diff_num_var30_4","ind_comb_rank","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_medio_var5_hace3","new_ftr_ult1_ult3_ratio_saldo_medio_var5","var15","imp_op_var41_comer_ult3","sald0_quantile_diff_2","nonzerocount.num","num_med_var22_ult3","0.841824","0.840577","0.837644","0.825344","0.836941","0.831063"
"saldo_var30","f_diff_num_var45_ult13","var38","new_ind_var30_0","new_num_group5_prcnt","num_var35","imp_op_var41_ult1","f_num_quan_70_sum_saldo","new_ind_group5_sum","abs_f_diff_saldo_medio_var5_8_ult11","var15","num_var30","new_num_var5_0","ind_var30","new_num_var30_0","f_diff_saldo_var5_saldo_medio_var5_hace2","imp_op_var39_comer_ult3","saldo_var42","f_diff_num_var30_4","new_ind_sum","0.840809","0.832895","0.838212","0.818629","0.827457","0.812307"
"sald0_quantile_diff_1","imp_op_var41_efect_ult3","f_diff_var_15_var_36_rank","num_quantile_diff_3","new_num_prcnt","new_ind_var30_0","saldo_medio_var5_ult1","var15","f_diff_num_var30_4","saldo_medio_var5_hace2","saldo_var42","new_ftr_ult1_ult3_ratio_imp_op_var39_comer","abs_f_diff_saldo_medio_var5_8_ult11","ind_var30","f_ratio_num_var42_saldo_var42","f_diff_var_15_var_36_cutpoint_smaller","f_diff_saldo_var5_saldo_medio_var5_ult1","abs_f_ratio_num_var5_saldo_var5","new_num_group5_sum","new_num_group5_prcnt","0.830181","0.814366","0.8279","0.805189","0.827185","0.802484"
"abs_f_diff_saldo_medio_var5_8_ult11","n0","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_ind_sum","var38","num_var22_hace2","sald0_quantile_diff_2","f_num_3_sum_num","new_ftr_ult1_ult3_ratio_num_var45","saldo_var42","num_var35","new_num_group5_prcnt","f_diff_saldo_medio_var5_ult13","new_num_var5_0","f_diff_var_15_var_36_cutpoint_smaller","num_var45_ult1","abs_f_ratio_num_var30_saldo_var30","new_num_sum","var15_ratio","f_diff_var_15_var_38","0.838231","0.820962","0.831753","0.815562","0.816071","0.82783"
"var36","f_diff_saldo_var5_saldo_medio_var5_hace3","new_ind_var30_0","var38","num_var4","f_diff_var_15_var_38","num_var22_hace3","nonzerocount.saldo","new_ind_var5_0","max.saldo","nonzerocount.num","f_diff_var_15_var_36_cutpoint_smaller","saldo_medio_var5_hace3","f_diff_var_15_larger","new_num_group5_sum","new_num_sum","num_var30_0","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","var15_ratio","abs_f_diff_saldo_var5_30","0.839721","0.837879","0.833387","0.822418","0.833528","0.803714"
"f_num_quan_70_sum_saldo","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","var38_ratio","f_diff_num_var22_ult3_num_med_var45_ult3","abs_f_diff_saldo_medio_var5_ult13","num_var5","f_diff_saldo_medio_var5_ult13","new_num_var5_0","new_ftr_ult1_ult3_ratio_num_var22","var15","new_num_group5_sum","new_ind_sum","abs_f_ratio_num_var5_saldo_var5","f_ratio_num_var42_saldo_var42","imp_op_var39_ult1","f_diff_num_var30_4","saldo_var30","saldo_medio_var5_ult1","f_diff_imp_op_var41_efect_comer_ult1","ind_comb_rank","0.834945","0.832328","0.832492","0.820231","0.835457","0.823774"
"abs_f_diff_saldo_var5_saldo_medio_var5_ult1","abs_f_diff_saldo_var5_42","num_var22_ult1","f_diff_var_15_var_36_rank","saldo_var42","saldo_medio_var5_hace3","var15","new_ind_var5_0","new_ind_sum","abs_f_ratio_num_var5_saldo_var5","f_diff_var_15_var_36_cutpoint_smaller","ind_var5","f_diff_saldo_var5_saldo_medio_var5_hace3","new_num_group5_sum","new_num_group5_prcnt","f_diff_saldo_var5_saldo_medio_var5_ult1","f_ratio_num_var42_saldo_var42","num_of_used","var38","imp_op_var41_efect_ult3","0.837696","0.84232","0.83719","0.823373","0.837406","0.830118"
"new_num_prcnt","num_var42","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","nonzerocount.saldo","imp_op_var41_efect_ult1","f_diff_var_15_var_38","new_ftr_ult1_ult3_ratio_num_var22","num_of_used","new_num_var30_0","saldo_medio_var8_ult3","num_var45_hace3","f_diff_var_15_larger","nonzerocount.num","var15","saldo_var5","new_ind_var30_0","abs_f_ratio_num_var5_saldo_var5","saldo_var30","num_var45_hace2","f_diff_var_15_var_36_less_60","0.834257","0.831632","0.836845","0.826697","0.836519","0.831349"
"num_var22_ult3","num_med_var45_ult3","abs_f_diff_saldo_medio_var5_8_ult11","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","num_var35","saldo_medio_var8_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_var22_hace2","saldo_medio_var5_ult1","new_num_var30_0","var15_ratio","ind_comb_rank","nonzerocount.num","f_diff_var_15_var_38","max.saldo","saldo_medio_var5_hace2","new_num_var5_0","f_diff_var_15_var_36_cutpoint_smaller","f_ratio_num_var42_saldo_var42","0.842973","0.840885","0.836136","0.827212","0.817424","0.829816"
"imp_op_var39_efect_ult3","nonzerocount.saldo","f_ratio_num_var42_saldo_var42","new_ind_var5_0","abs_f_diff_imp_op_var41_efect_comer_ult1","f_diff_var_15_var_36_less_60","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var22_ult3","imp_op_var41_ult1","f_diff_var_15_var_36_rank","new_ftr_ult1_ult3_ratio_saldo_medio_var5","var15","new_num_group5_prcnt","f_diff_imp_op_var41_efect_comer_ult1","var36","num_var45_hace3","new_num_var5_0","num_var45_ult3","imp_ent_var16_ult1","var15_ratio","0.824311","0.8165","0.825575","0.821085","0.809665","0.823817"
"num_var35","var15_ratio","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","num_meses_var39_vig_ult3","saldo_medio_var5_hace2","saldo_medio_var5_ult3","num_of_used","ind_var30","num_var42","var15","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","new_num_prcnt","new_ind_sum","num_var22_ult3","num_med_var22_ult3","n0","f_num_3_sum_num","num_var30","imp_op_var39_efect_ult1","ind_comb_rank","0.822771","0.810452","0.82675","0.81625","0.806818","0.821225"
"imp_op_var39_comer_ult3","nonzerocount.saldo","num_quantile_diff_3","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","var15_ratio","new_ind_group5_sum","num_var22_hace3","f_diff_saldo_medio_var5_ult13","saldo_medio_var5_ult3","num_meses_var5_ult3","max.saldo","f_num_3_sum_num","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_var5_30","var38_ratio","var38","num_of_used","num_var5","abs_f_diff_imp_op_var41_efect_comer_ult1","saldo_var5","0.825883","0.837603","0.836261","0.811806","0.832176","0.825056"
"sald0_quantile_diff_3","f_diff_num_var30_4","var15","f_diff_var_15_var_36_rank","f_diff_num_var45_ult13","new_num_prcnt","f_diff_saldo_medio_var5_8_ult11","num_var22_ult3","var15_ratio","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","nonzerocount.num","new_ind_var30_0","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","sald0_quantile_diff_1","new_ind_sum","f_diff_saldo_var5_saldo_medio_var5_ult1","f_num_3_sum_num","abs_f_ratio_num_var30_saldo_var30","imp_op_var41_ult1","ind_var30","0.830576","0.831308","0.826231","0.810623","0.819465","0.816162"
"num_var22_hace3","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_num_quan_70_sum_saldo","saldo_medio_var5_hace2","nonzerocount.num","ind_var5","ind_var30","n0","saldo_medio_var5_ult1","saldo_medio_var5_ult3","sald0_quantile_diff_3","saldo_medio_var5_hace3","saldo_var42","f_diff_var_15_var_36_cutpoint_smaller","imp_op_var39_ult1","sald0_quantile_diff_1","var15_ratio","abs_f_diff_saldo_medio_var5_8_ult11","max.saldo","0.83334","0.831957","0.830513","0.813458","0.813994","0.818898"
"new_ftr_ult1_ult3_ratio_num_var45","num_var42","saldo_var37","saldo_medio_var5_hace3","f_diff_num_var22_ult3_num_med_var45_ult3","saldo_var5","new_num_prcnt","f_diff_var_15_larger","var15","num_var35","saldo_var42","ind_comb_rank","abs_f_ratio_num_var5_saldo_var5","new_ind_0_group5_sum","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","num_var30","f_diff_saldo_var5_saldo_medio_var5_ult1","f_num_non_zero_sum_ind","max.saldo","new_ftr_ult1_ult3_ratio_imp_op_var39_comer","0.824881","0.821087","0.828589","0.803588","0.82781","0.801972"
"num_var45_hace3","saldo_medio_var5_hace3","ind_var5","abs_f_diff_saldo_var5_30","new_ind_var30_0","new_num_var5_0","f_num_3_sum_num","saldo_var30","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_ftr_ult1_ult3_ratio_imp_op_var39_comer","num_var35","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","var38_ratio","var15","num_var45_hace2","var15_ratio","new_num_group5_sum","abs_f_diff_num_var30_4","new_ind_0_group5_sum","var38","0.829828","0.833712","0.836453","0.818388","0.834943","0.827399"
"new_num_group5_prcnt","abs_f_diff_saldo_var5_30","num_meses_var5_ult3","saldo_medio_var5_ult3","num_var42","var38_ratio","num_of_used","saldo_var30","f_diff_var_15_var_36_less_60","f_num_3_sum_num","f_ratio_num_var42_saldo_var42","new_num_var30_0","saldo_medio_var8_ult1","new_ind_sum","ind_var8_0","saldo_medio_var5_hace2","saldo_medio_var5_ult1","var15_ratio","num_var22_ult1","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","0.835912","0.826809","0.831433","0.819299","0.838329","0.829337"
"new_num_sum","saldo_var42","f_diff_saldo_medio_var5_8_ult11","new_num_var30_0","new_num_prcnt","sald0_quantile_diff_2","abs_f_diff_saldo_medio_var5_8_ult11","nonzerocount.saldo","new_num_var5_0","ind_var5","new_ind_sum","f_diff_num_var30_4","abs_f_diff_num_var22_ult3_num_med_var45_ult3","var15","saldo_var30","f_diff_saldo_var5_saldo_medio_var5_hace2","new_ind_var30_0","abs_f_diff_num_var30_4","num_var35","num_of_used","0.827964","0.822118","0.819463","0.807786","0.818335","0.807002"
"ind_var5","new_ind_var5_0","num_meses_var5_ult3","imp_op_var39_comer_ult3","ind_var30","num_var5","n0","var15_ratio","abs_f_ratio_num_var30_saldo_var30","new_ind_var30_0","f_diff_var_15_var_36_less_60","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_of_used","new_num_group5_sum","new_ftr_ult1_ult3_ratio_saldo_medio_var5","imp_op_var41_comer_ult3","sald0_quantile_diff_3","imp_op_var41_efect_ult3","num_var22_ult1","ind_comb_rank","0.827924","0.825097","0.824986","0.809534","0.819682","0.821328"
"f_diff_var_15_var_36_rank","var36","f_diff_var_15_larger","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_var5","num_quantile_diff_1","new_num_group5_prcnt","imp_op_var41_comer_ult1","var15_ratio","nonzerocount.saldo","imp_op_var39_ult1","f_diff_num_var30_4","abs_f_diff_saldo_medio_var5_ult13","new_num_prcnt","var15","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_saldo_var5_42","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_ftr_ult1_ult3_ratio_num_var45","0.821711","0.81335","0.827872","0.817179","0.824892","0.820656"
"n0","num_var22_ult3","saldo_var30","ind_comb_rank","var15_ratio","abs_f_ratio_num_var30_saldo_var30","saldo_medio_var5_hace3","new_num_group5_prcnt","new_num_sum","num_med_var45_ult3","num_meses_var39_vig_ult3","f_diff_saldo_medio_var5_ult13","saldo_medio_var5_ult1","num_var30_0","new_num_prcnt","max.saldo","f_diff_num_var43_emit_recib_ult1","sald0_quantile_diff_1","new_ftr_ult1_ult3_ratio_num_var45","imp_trans_var37_ult1","0.839686","0.836342","0.818257","0.813597","0.818224","0.825495"
"new_num_sum","f_diff_saldo_var5_saldo_medio_var5_ult1","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var30","f_diff_saldo_var5_saldo_medio_var5_hace2","var38_ratio","f_num_3_sum_num","abs_f_ratio_num_var30_saldo_var30","abs_f_diff_saldo_medio_var5_8_ult11","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","var15","num_var5","sald0_quantile_diff_1","abs_f_diff_saldo_medio_var5_ult13","ind_var5","f_diff_var_15_larger","f_ratio_num_var42_saldo_var42","n0","saldo_medio_var5_ult1","f_diff_var_15_var_36_cutpoint_smaller","0.825268","0.838085","0.833124","0.819905","0.832938","0.80923"
"abs_f_ratio_num_var30_saldo_var30","num_meses_var39_vig_ult3","ind_comb_rank","num_var42","f_diff_num_var30_4","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","var15","num_var4","saldo_var42","var15_ratio","f_diff_num_var22_ult3_num_med_var45_ult3","new_ind_var5_0","num_var45_hace3","ind_var30","f_ratio_num_var42_saldo_var42","new_ftr_ult1_ult3_ratio_num_var22","f_diff_saldo_medio_var5_8_ult11","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_larger","f_num_non_zero_sum_ind","0.834995","0.826447","0.819193","0.811539","0.818605","0.806368"
"abs_f_ratio_num_var30_saldo_var30","new_num_group5_sum","f_diff_num_var45_ult13","num_var35","num_quantile_diff_3","f_diff_saldo_var5_saldo_medio_var5_ult1","var15","f_diff_saldo_var5_saldo_medio_var5_hace3","f_num_non_zero_sum_ind","f_diff_var_15_var_38","abs_f_diff_saldo_var5_30","f_ratio_num_var42_saldo_var42","imp_op_var39_efect_ult1","num_var45_ult1","n0","new_num_sum","ind_var30","new_ind_group5_sum","abs_f_diff_num_var30_4","sald0_quantile_diff_2","0.838014","0.83197","0.835224","0.816966","0.833596","0.811559"
"f_diff_var_15_var_36_less_60","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","var15_ratio","saldo_medio_var5_ult3","new_ind_group5_sum","new_num_prcnt","num_med_var45_ult3","num_var22_hace3","f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_var5_30","new_num_group5_prcnt","new_num_var8_0","saldo_medio_var5_hace2","max.saldo","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","saldo_var8","num_med_var22_ult3","saldo_var42","f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_var30","0.826474","0.823282","0.830742","0.806922","0.816521","0.804825"
"num_var42","new_ind_var30_0","num_var45_ult1","var38_ratio","saldo_medio_var8_ult1","ind_var30","var15","imp_op_var39_ult1","num_var45_hace3","new_num_group5_sum","num_var35","new_num_var30_0","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var4","var38","imp_op_var39_efect_ult1","num_quantile_diff_1","f_diff_saldo_medio_var5_8_ult11","num_var5","saldo_medio_var5_ult1","0.837755","0.839045","0.832424","0.81948","0.833044","0.827913"
"var38","abs_f_ratio_num_var5_saldo_var5","num_var35","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_var42","var15_ratio","f_diff_var_15_var_36_rank","num_var4","ind_var30","f_diff_var_15_larger","num_var42","f_diff_saldo_var5_saldo_medio_var5_hace2","new_ind_group5_sum","var15","num_var45_ult1","new_num_var30_0","new_ftr_ult1_ult3_ratio_num_var45","imp_trans_var37_ult1","f_diff_var_15_var_36_cutpoint_smaller","f_diff_var_15_var_36_less_60","0.834691","0.838662","0.829262","0.820645","0.8332","0.804772"
"new_num_var5_0","abs_f_diff_num_var30_4","num_meses_var39_vig_ult3","ind_var30","new_ind_sum","new_ind_group5_sum","f_num_3_sum_num","f_diff_var_15_var_36_less_60","ind_var5","saldo_var30","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_num_var30_4","saldo_medio_var5_ult1","n0","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","var15","new_num_group5_sum","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","imp_op_var41_comer_ult1","saldo_var8","0.824114","0.828629","0.819167","0.811395","0.826051","0.819093"
"abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var38","ind_comb_rank","saldo_var30","max.saldo","abs_f_ratio_num_var5_saldo_var5","num_of_used","ind_var30","f_diff_saldo_var5_saldo_medio_var5_hace2","new_num_sum","imp_op_var41_ult1","new_ind_var5_0","saldo_medio_var5_ult1","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_var_15_var_36_rank","abs_f_diff_saldo_var5_30","num_var30","nonzerocount.saldo","saldo_medio_var5_ult3","f_diff_saldo_medio_var5_8_ult11","0.837186","0.814121","0.83522","0.803809","0.813245","0.815242"
"abs_f_diff_saldo_var5_saldo_medio_var5_hace3","max.saldo","sald0_quantile_diff_2","new_num_group5_prcnt","new_num_prcnt","num_var22_hace2","var15_ratio","saldo_medio_var5_ult3","f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_var5","f_ratio_num_var42_saldo_var42","num_var45_hace2","new_ftr_ult1_ult3_ratio_num_var45","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_ratio_num_var30_saldo_var30","var15","n0","f_diff_var_15_var_36_rank","num_var35","saldo_var8","0.834389","0.826404","0.821562","0.805889","0.810626","0.805675"
"num_var4","new_ftr_ult1_ult3_ratio_num_var22","new_num_var5_0","num_var22_ult3","f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_ratio_num_var30_saldo_var30","f_diff_var_15_var_38","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_var_15_var_36_cutpoint_smaller","abs_f_diff_num_var30_4","new_ind_sum","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","new_num_sum","abs_f_diff_saldo_var5_42","f_diff_var_15_var_36_less_60","saldo_medio_var5_ult1","imp_op_var39_comer_ult3","num_of_used","imp_op_var39_ult1","max.saldo","0.836498","0.828835","0.831904","0.820699","0.828791","0.80884"
"var15","saldo_var5","new_ind_var30_0","sald0_quantile_diff_1","num_var22_hace2","f_diff_num_var45_ult13","var38","f_diff_var_15_var_36_cutpoint_smaller","saldo_medio_var5_ult3","var38_ratio","new_num_group5_sum","var15_ratio","num_of_used","saldo_var30","abs_f_diff_saldo_var5_30","ind_comb_rank","new_num_prcnt","imp_op_var41_efect_ult1","saldo_medio_var8_ult1","imp_op_var39_ult1","0.84358","0.843642","0.819075","0.825339","0.825248","0.830197"
"new_num_sum","num_meses_var5_ult3","saldo_var42","new_ind_var5_0","saldo_medio_var8_ult1","f_diff_var_15_var_36_cutpoint_smaller","sald0_quantile_diff_1","num_meses_var39_vig_ult3","f_diff_saldo_medio_var5_8_ult11","abs_f_ratio_num_var30_saldo_var30","num_var35","f_ratio_num_var42_saldo_var42","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","imp_op_var39_comer_ult1","var15","num_med_var45_ult3","f_diff_saldo_medio_var5_ult13","imp_trans_var37_ult1","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","0.832824","0.828677","0.823692","0.80873","0.826492","0.804233"
"f_diff_imp_op_var41_comer_ult13","f_ratio_num_var42_saldo_var42","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_num_sum","n0","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_saldo_medio_var5_8_ult11","f_diff_var_15_larger","new_num_var30_0","nonzerocount.saldo","new_num_var5_0","num_med_var45_ult3","num_var4","new_ftr_ult1_ult3_ratio_num_var22","saldo_medio_var5_hace3","new_num_prcnt","f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_var5_30","f_diff_var_15_var_38","var15","0.839998","0.81898","0.836111","0.823187","0.835191","0.829767"
"num_quantile_diff_1","abs_f_diff_saldo_var5_30","n0","f_diff_saldo_medio_var5_8_ult11","f_diff_var_15_var_36_rank","var38_ratio","saldo_medio_var8_ult1","new_num_group5_prcnt","abs_f_diff_num_var22_ult3_num_med_var45_ult3","var15","new_ftr_ult1_ult3_ratio_num_var45","ind_var5","saldo_var42","f_diff_num_var30_4","abs_f_ratio_num_var30_saldo_var30","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_ind_var5_0","new_num_prcnt","f_diff_var_15_var_36_cutpoint_smaller","f_diff_var_15_var_36_less_60","0.842751","0.83468","0.829136","0.808056","0.836422","0.810133"
